"pri_auto","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes"
"04/30/2022","Community Council: Cinco de Mayo Community Event","19,940","0","Finished","CPGI","Booth/Tabling","Jaycee-Zaragoza Park (you must add id from venues_profiles for this to link)","3114 Clymer St","Dallas","TX","75212","Texas","Dallas, TX","2","Ledbetter Eagle Ford Community Organization","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","300","50","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","Community Council","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Asian Health Coalition (CAHEP) - Educational Presentation of the All of Us Research Program","20,108","0","Finished","CEP","Events","India's Restaurant (you must add id from venues_profiles for this to link)","8921 E Hampden Ave","Denver","CO","80231","Denver, CO / Target Market","Denver, CO","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","40","35","35","Asian","0","0","0","0","","","0","0","","","","","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Asian Health Coalition (CAHEP) - AoU Ad","20,018","0","Finished","CEP","Other Digital","Digital (you must add id from venues_profiles for this to link)","Digital","Denver","CO","Digital","Denver, CO / Target Market","Denver, CO","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","50,000","0","Asian","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","CPGI/NAHN: Michigan : 5 de Mayo Fiesta and Parade in Detroit","19,842","0","Cancelled","CPGI","Events","Plaza del Sol (you must add id from venues_profiles for this to link)","3041 Vernor Hwy","Detroit","MI","48216","Michigan","Detroit, MI","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","300","50","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","NAHN - Michigan/Detroit Chapter","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Asian Health Coalition (LSA) - Social Media Summary April","20,079","0","Finished","CEP","Social Media","Digital (you must add id from venues_profiles for this to link)","Digital","Digital","TX","77036","Houston, TX / Target Market","Houston, TX","4","","0","0","","1","90","0","","1","0","22","","1","0","0","5","","0","0","","0","0","0","0","610","0","Asian, Older Adults","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Golden Change/ Job Fair","20,029","0","Recapped","CPGI","Booth/Tabling","Hispanic Apostolate (you must add id from venues_profiles for this to link)","2525 Maine Ave","Metairie","LA","70003","Louisiana Regional Market - New Orleans","New Orleans, LA","2","LSU Health (HPO)","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","170","50","2","Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","Golden Change, Inc.","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","UnidosUS/ Mexican Coalition Social Media Monthly Report (April 2022)","19,877","0","Recapped","CPGI","Social Media","East Coast Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","02118","Digital, Non-Event (social, digital advertising)","New York, NY","4","","0","0","","1","28","3","","1","125","136","","1","117","135","3","","0","0","","0","0","550","0","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mexican Coalition (UnidosUS)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","UnidosUS Social Media Monthly Report - Paid (April 2022)","19,810","0","Recapped","CPGI","Social Media","East Coast Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","02118","Digital, Non-Event (social, digital advertising)","Not a target market","4","","0","0","","0","0","0","","1","63,264","2,043","","0","0","0","0","","0","0","","0","0","0","0","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","UnidosUS","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Asian Health Coalition (APIDC) - IG Carousel Shared Post","20,087","0","Finished","CEP","Social Media","Digital (you must add id from venues_profiles for this to link)","Digital","Digital","CA","Digital","California","Not a target market","4","","0","0","","0","0","0","","6","171","20","","9","941","14","0","","0","0","","0","0","0","0","0","0","Asian, Sexual and Gender Minorities (LGBTQ), Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Asian Health Coalition (AMA) - Social Media Summary April","20,088","0","Finished","CEP","Social Media","Digital (you must add id from venues_profiles for this to link)","Digital","Minneapolis","MN","55411","Minnesota","Not a target market","4","","0","0","","0","0","0","","62","293","9","","46","103","31","7","","0","0","","0","0","0","0","0","0","Black, African or African American, Asian, Hispanic, Latino or Spanish (H/L/S), Older Adults","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Asian Health Coalition (VACF) - Social Media Summary April","20,077","0","Finished","CEP","Social Media","Digital (you must add id from venues_profiles for this to link)","Digital","Digital","CA","Digital","California","Not a target market","4","","0","0","","0","0","0","","1","320","11","","1","25","25","0","","0","0","","0","0","0","0","0","0","Asian","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Asian Health Coalition (VACCEB) - Social Media Summary April","20,075","0","Finished","CEP","Social Media","Digital (you must add id from venues_profiles for this to link)","Digital","Digital","CA","Digital","California","Not a target market","4","","80","80","","0","0","0","","0","0","0","","5","193","193","193","","0","0","","0","0","0","0","0","0","Asian, Native Hawaiian or Other Pacific Islander (NHPI)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","UnidosUS/ LAMDA Social Media Monthly Report (April 2022)","19,811","0","Recapped","CPGI","Social Media","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","Not a target market","4","","0","0","","0","0","0","","5","5,402","687","","6","103","115","36","","0","0","","0","0","0","0","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","The Latino Alzheimer’s and Memory Disorders Alliance (UnidosUS)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","AAPA / Metrics - AoU CME Session - April 2022","19,814","0","Finished","CPGI","CPGI Other","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","Not a target market","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","4","0","","","","","","","","","","","","","","","","","","","","","","","","American Academy of Physician Assistants (AAPA)","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","AAPA / Metrics - Research CME Session - April 2022","19,815","0","Finished","CPGI","CPGI Other","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","Not a target market","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","9","0","","","","","","","","","","","","","","","","","","","","","","","","American Academy of Physician Assistants (AAPA)","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","AAPA / Metrics - Genetics and Genomics CME Bundle - April 2022","19,816","0","Finished","CPGI","CPGI Other","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","Not a target market","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","130","0","","","","","","","","","","","","","","","","","","","","","","","","American Academy of Physician Assistants (AAPA)","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","LULAC Monthly Social Media Report (April 2022)","19,904","0","Finished","CPGI","Social Media","League of United Latin American Citizens (LULAC)National Office (you must add id from venues_profiles for this to link)","1133 19th St NW","Washington","DC                                                                                                                                                                                                      ","20036","District of Columbia","Not a target market","4","","0","0","","4","1,294","20","","4","3,705","43","","4","1,319","1,445","67","","0","0","","0","0","0","0","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","League of United Latin American Citizens (LULAC)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Asian Health Coalition (AMA) - Wellness Day & ""All of Us"" Information","20,116","0","Finished","CEP","Events","North Regional Library (you must add id from venues_profiles for this to link)","1315 Lowry Ave N","Minneapolis","MN","55411","Minnesota","Not a target market","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","120","120","120","Black, African or African American, American Indian or Alaska Native, Asian, Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S), Native Hawaiian or Other Pacific Islander (NHPI), Older Adults, White/Caucasian","0","0","0","0","","","0","0","","","","","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","ANAC/Social Media April 2022","19,899","0","Finished","CPGI","Social Media","Digital (you must add id from venues_profiles for this to link)","1101 14th St NW","Washington","DC","20005","Washington D.C","Not a target market","4","","0","0","","6","903","27","","4","246","190","","3","121","127","5","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Association of Nurses in AIDS Care (ANAC)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","AAPA / Social media posts - April 2022","19,623","0","Finished","CPGI","Social Media","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","Not a target market","4","","0","0","","0","0","0","","3","337","2","","3","689","726","16","","0","0","","0","0","0","148","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","American Academy of Physician Assistants (AAPA)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Texas AHEC East - Waco Region / Connally High School Health Fair and Food Distribution ","19,908","0","Finished","CPGI","Booth/Tabling","Connally High School (you must add id from venues_profiles for this to link)","901 N Lacy Dr","Lacy Lakeview","TX","76705","Texas","Not a target market","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","150","100","100","Black, African or African American, Income - Low, Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","Waco (Eastern Texas) Area Health Education Center (AHEC)","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","NHCOA Monthly Social Media Summary (April 2022)","19,909","0","Recapped","CPGI","Social Media","NHCOA (you must add id from venues_profiles for this to link)","N/A","Washington","DC                                                                                                                                                                                                      ","20009","Admin","Not a target market","4","","0","0","","5","1,523","386","","5","530","252","","4","100","210","210","","0","0","","0","0","0","0","0","0","Hispanic, Latino or Spanish (H/L/S), Older Adults","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","National Hispanic Council on Aging (NHCOA)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","HACU Monthly Summary Report (April 2022)","19,913","0","Finished","CPGI","Monthly Summary Report","HACU Office (you must add id from venues_profiles for this to link)","8415 Datapoint Drive","San Antonio","TX                                                                                                                                                                                                      ","78229","Admin","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","On April 4th and 5th, HACU hosted the 37th Annual National Capitol Forum, virtually. The All of Us program was featured in the presentation of the Opening Plenary of the event and also included an All of Us ad in the conference program and promotions. Over 260 representatives from across the United States attended the Capitol Forum.  HACU also signed an addendum with Pyxis for an additional activity for this cycle to convene HSI community colleges in June for an informative session in collaboration with the Pyxis team. This month, we met with Kim Cantor to discuss the activity and began brainstorming, planning and coordinating the convening of HSI Community Colleges that will serve as a virtual roundtable discussion to education higher education institutions about the All of Us program and how to obtain DURA's with the program. HACU is currently gathering a list of institutions and will begin reaching out to campuses in May for the convening to occur in June. In the month of April, HACU also met with our engagement counselor for our biweekly check-in calls. We also connected with our communications counselor at one of the biweekly meetings to discuss communication needs, updates and progress.","","NA","NA","","","The HACU team conducted several internal meetings to discuss the strategy for the next All of Us cycle.  The team collectively worked on the strategy proposal and submitted it. We also met to discuss the additional opportunity to convene  HSI community colleges and are beginning to identify institutions to invite for this event. We also informed our counselors of staff changes at HACU and connect the interim comms person to our comms counselor to ensure access to asset portal and other platforms.","NA","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","HACU Monthly Social Media Report (April 2022)","19,914","0","Recapped","CPGI","Social Media","HACU Office (you must add id from venues_profiles for this to link)","8415 Datapoint Drive","San Antonio","TX                                                                                                                                                                                                      ","78229","Admin","Not a target market","4","","0","0","","1","242","8","","1","369","6","","1","322","365","11","","0","0","","0","0","0","1,774","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Hispanic Association of Colleges and Universities","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","FFP Fitness: Facebook Live","19,785","0","Finished","DV","VAP - Live Demo/Engagement ","Butler University (you must add id from venues_profiles for this to link)","4600 Sunset Ave","Indianapolis","","46208","Indiana","Not a target market","4","","0","0","","0","0","0","","5","3,000","98","","0","0","0","0","","0","0","","38","199","0","0","0","0","Black, African or African American","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Cycle 3/CenterLink/April Social Media Report","19,919","0","Finished","CPGI","Social Media","Digital (you must add id from venues_profiles for this to link)","PO Box 24490","Fort Lauderdale","FL","33307","Digital, Non-Event (social, digital advertising)","Not a target market","4","","0","0","","4","1,378","98","","4","220","122","","0","0","0","0","","0","0","","0","0","0","0","0","0","Sexual and Gender Minorities (LGBTQ)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","CenterLink","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","Cobb Institute / Monthly Summary Report","19,923","0","Finished","CPGI","Monthly Summary Report","Cobb Institute (you must add id from venues_profiles for this to link)","1050 Connecticut Ave NW","Washington","DC","20036","Washington D.C","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","Completion of AOU Engagement Strategy & Strategy Revision
Preparation of Virtual Booth materials for the Exhibit Hall, Spring Engagement Meeting (May 4-5)
Meeting with University of Virginia to discuss research collaboration and support of Cobb Scholars Program (April 29)
Participation by Dr. Randall Morgan at the NERBNA Conference (April 22)
Presentation and sponsorship of NMA Region V Meeting (April 22-24)
W. Montague Cobb/NMA Health Institute and LSU Health - Health Disparities Symposium. (April 8-9)
Howard Research Day presentation ( April 20)","","","","","","In addition to internal organizational management, weekly meetings continued with our Engagement Officer, Dr. Shanta Whitaker.","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","UnidosUS Social Media Monthly Report - Earned (April 2022)","19,749","0","Recapped","CPGI","Social Media","East Coast Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","02118","Digital, Non-Event (social, digital advertising)","Not a target market","4","","0","0","","0","0","0","","1","1,582","5","","0","0","0","0","","0","0","","0","0","0","0","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","UnidosUS","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","April 2022 Monthly Report","19,968","0","Finished","CPGI","Monthly Summary Report","Project SEEk, Morning Star Baptist Church  (you must add id from venues_profiles for this to link)","5340 Jewella Ave","Shreveport","LA","71109","Louisiana ","Shreveport, LA","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","We participated in the following:
-Participated in standing Project Seek Team Meeting
-4/5/22 - Day Session with local pastors held at New Star Church 11 am
-4/7/22 – Checked in with Krista and received support for (CPGI) 2022-2023 ENGAGEMENT STRATEGY
-4/19/22 - Evening Session 7 pm
Attended the monthly Ecosystem meeting on 4/27
Submitted the strategy plan 4/8 waiting for feedback","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","AAPA / Communications - Article - All of Us Webinar Recap","19,624","0","Finished","CPGI","CPGI Other","Digital Event (you must add id from venues_profiles for this to link)","2318 Mill Rd","Alexandria","VA","22332","Digital, Non-Event (social, digital advertising)","","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","272","0","","","","","","","","","","","","","","","","","","","","","","","","American Academy of Physician Assistants (AAPA)","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"04/30/2022","FiftyForward/ Connect Community Health Fair","10,625","0","Recapped","CEP","Booth/Tabling","Southwestern Travel (you must add id from venues_profiles for this to link)","2451 Atrium Way","Nashville","TN","37214","Tennessee","","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","120","120","0","Older Adults, Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","","FiftyForward","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/01/2022","CPGI/NAHN: Michigan : 5 de Mayo Fiesta and Parade in Detroit","19,843","0","Recapped","CPGI","Events","Plaza del Sol (you must add id from venues_profiles for this to link)","3041 Vernor Hwy","Detroit","MI","48216","Michigan","Detroit, MI","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","300","50","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","NAHN - Michigan/Detroit Chapter","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/02/2022","Hina Ahmed","20,208","0","Recapped","CPGI","Social Media","Digital (you must add id from venues_profiles for this to link)","1101 14th St NW","Washington","DC","20005","Washington D.C","Not a target market","4","","0","0","","0","0","0","","6","372","11","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","American Academy of HIV Medicine (AAHIVM), Association of Nurses in AIDS Care (ANAC)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/02/2022","ANAC/emails","20,223","0","Recapped","CPGI","Other Digital","Digital (you must add id from venues_profiles for this to link)","1101 14th St NW","Washington","DC","20005","Washington D.C","Not a target market","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","American Academy of HIV Medicine (AAHIVM), Association of Nurses in AIDS Care (ANAC)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/02/2022","CPGI/NAHN: Washington DC Metro Chapter: Carlos Rosario International Public Charter School Fair ","19,727","0","Finished","CPGI","Booth/Tabling","Carlos Rosario International Public Charter School  (you must add id from venues_profiles for this to link)","1100 Harvard St NW","Washington","DC","20009","District of Columbia","","2","Mary’s Center","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","75","20","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","NAHN - Washington, DC Chapter","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/03/2022","Hina Ahmed","20,214","0","Recapped","CPGI","Social Media","Digital (you must add id from venues_profiles for this to link)","1101 14th St NW","Washington","DC","20005","Washington D.C","Not a target market","4","","0","0","","8","750","15","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","American Academy of HIV Medicine (AAHIVM), Association of Nurses in AIDS Care (ANAC)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
"05/04/2022","Virtual Ambassador Program | Spring Engagement Session","19,986","0","Recapped","DV","VAP - Live Demo/Engagement ","Spring Engagement (you must add id from venues_profiles for this to link)","n/a","n/a","","","Admin","Not a target market","4","","0","10","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","",""
