"pri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes","Digital Recap | CTA","Digital Recap | CTA Text 1","Digital Recap | CTA Text 2","Digital Recap | CTA Text 3","Digital Recap | CTA Text 4","Hybrid Recap | CTA","Hybrid Recap | CTA Text 1","Hybrid Recap | CTA Text 2","Hybrid Recap | CTA Text 3","Hybrid Recap | CTA Text 4","In-Person Recap | CTA","In-Person Recap | CTA Text 1","In-Person Recap | CTA Text 2","In-Person Recap | CTA Text 3","In-Person Recap | CTA Text 4","Non-Digital Non-Event Recap | CTA","Non-Digital Non-Event Recap | CTA Text 1","Non-Digital Non-Event Recap | CTA Text 2","Non-Digital Non-Event Recap | CTA Text 3","Non-Digital Non-Event Recap | CTA Text 4","Research Facing 1","Research Facing 2"
"06/25/2022","Black Greek Letter Consortium/  Omega Psi Phi Social Media Report June 2022","20,539","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/26/2022","Baltimore PRIDE- PRIDE in the Park","20,465","0","Scheduled","CPGI","Booth/Tabling","Baltimore PRIDE (you must add id from venues_profiles for this to link)"," Druid Park Dr","Baltimore","MD","21217","Maryland","DC/MD/VA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/26/2022","FiftyForward/ PRIDE Festival","20,410","0","Scheduled","CEP","Booth/Tabling","Bicentennial Capitol Mall State Park (you must add id from venues_profiles for this to link)","600 James Robertson Pkwy","Nashville","TN","37219","Tennessee","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FiftyForward","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/27/2022","THEARI/Digital Webinar with Banner Health","20,365","0","Scheduled","CPGI","Webinar","THEARI (you must add id from venues_profiles for this to link)","10200 E Girard Ave","Denver","CO","80231","Denver, CO / Target Market","Denver, CO","0","University of Arizona / Banner Health","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/28/2022","FiftyForward/ All of Us Cafe & Bingo- Knowles","20,406","0","Scheduled","CEP","Booth/Tabling","FiftyForward Knowles (you must add id from venues_profiles for this to link)","174 Rains Ave","Nashville","TN","37203","Tennessee","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FiftyForward","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/28/2022","FiftyForward/ All of Us Cafe- College Grove","20,407","0","Scheduled","CEP","Booth/Tabling","FiftyForward College Grove (you must add id from venues_profiles for this to link)","8607 Horton Hwy","College Grove","TN","37046","Tennessee","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","FiftyForward","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/29/2022","YMCA of the Capital Area-Wellness Wednesday","20,166","0","Scheduled","CPGI","Booth/Tabling","Exxon Mobile YMCA (you must add id from venues_profiles for this to link)","7717 Howell Blvd","Baton Rouge","LA","70807","Louisiana Regional Market - Baton Rouge","Baton Rouge, LA","0","Southern University Ag Center","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/29/2022","Black Greek Letter Consortium / Iota Phi Theta Family Feud","18,380","472,695","Scheduled","CPGI","Webinar","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Iota Phi Theta Fraternity, Inc. (Iota)","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","JSMW Monthly Summary Report (June 2022)","20,385","0","Scheduled","CPGI","Monthly Summary Report","Admin (you must add id from venues_profiles for this to link)","Admin","Washington","DC                                                                                                                                                                                                      ","20036","Admin","DC/MD/VA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","THEARI/Student Ambassador Tabling at University of Denver in the Community Commons","20,447","0","Scheduled","CPGI","Booth/Tabling","University of Denver Community Commons (you must add id from venues_profiles for this to link)","2055 E Evans Ave","Denver","CO","80210","Denver, CO / Target Market","Denver, CO","0","N/A","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","ACCESS Monthly Summary Report (June 2022)","20,386","0","Scheduled","CPGI","Monthly Summary Report","Admin (you must add id from venues_profiles for this to link)","Admin","Washington","DC                                                                                                                                                                                                      ","20036","Admin","Detroit, MI","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","MS State Extension - Newspaper Ad #1","20,510","0","Scheduled","CPGI","Printed Collateral Distribution","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Organization Name/Monthly Report May","20,354","0","Scheduled","CPGI","Monthly Summary Report","Golden Change, Inc (you must add id from venues_profiles for this to link)","3320 North Arnoult Rd. unit133 ","Metairie","LA                                                                                                                                                                                                      ","70002","Louisiana Regional Market - New Orleans","New Orleans, LA","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","NMA Region I -- All of Us Researcher Workbench Engagement Meeting","20,384","0","Scheduled","CPGI","Events","The Cecil Steakhouse (you must add id from venues_profiles for this to link)","210 W 118th St","New York","NY","10026","New Mexico","New York, NY","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","The Cobb Institute (W. Montague Cobb/NMA Health Institute)","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes"," "
"06/30/2022","Black Greek Letter Consortium/  Community Connections: The Intersection of LGBTQ, Mental Health, Black Culture, & Research","20,461","0","Scheduled","CPGI","Digital Events","Virtual (you must add id from venues_profiles for this to link)","3951 Snapfinger Rd","Stonecrest","GA","30038","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Black Greek Letter Consortium/  Alpha Phi Alpha Social Media Report June 2022","20,543","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Black Greek Letter Consortium/  Alpha Kappa Alpha Social Media Report June 2022","20,542","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Black Greek Letter Consortium/  Phi Beta Sigma Social Media Report June 2022","20,541","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Rd","Stonecrest","GA","30038","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Black Greek Letter Consortium/ Zeta Phi Beta Social Media Report June 2022","20,540","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Black Greek Letter Consortium/ Sigma Gamma Rho Summary June 2022","20,537","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Black Greek Letter Consortium/  Iota Phi Theta Social Media Report June 2022","20,535","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Black Greek Letter Consortium/  Iota Phi Theta Social Media Report June 2022","20,534","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Black Greek Letter Consortium/  Kappa Alpha Psi Social Media Report June 2022","20,533","0","Scheduled","CPGI","Social Media","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Digital, Non-Event (social, digital advertising)","Not a target market","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/30/2022","Southern University at Shreveport/ HBCU Engagement (Grambling State University and Wiley College)","17,610","471,043","Cancelled","Digital - ‘Louisiana’ Regional Campaign","Webinar","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Southern University at Shreveport","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," "," "
"06/30/2022","Southern University at Shreveport/ The Art & Soul of Health","17,131","471,047","Scheduled","Live - ‘Louisiana’ Regional Campaign","Printed Collateral Distribution","Southern University at Shreveport (you must add id from venues_profiles for this to link)","3050 Martin Luther King","Shreveport","LA                                                                                                                                                                                                      ","71107","Louisiana Regional Market - Shreveport","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Southern University at Shreveport","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," "," "
"06/30/2022","Southern University at Shreveport/ National Apple Day","18,274","471,036","Scheduled","Live - ‘Louisiana’ Regional Campaign","Community Event","Caddo Parish Public School (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","","Louisiana Regional Market - Shreveport","","0","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Southern University at Shreveport","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""," ","No"
"06/10/2022","Asian Health Coalition (GBCGAC) - Stay Active at Home","20,487","0","Finished","CEP","Workshops","Hong Lok House Activity Center  (you must add id from venues_profiles for this to link)","25 Essex St","Boston","MA","02111","Boston, MA / Target Market","Boston, MA","7","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","50","25","25","50","Asian, Income - Low, Older Adults","Participants will have access to their information/data to learn more about their health,
An opportunity to ensure that my community is included in the studies that may lead to new understanding and new treatments of diseases that are relevant to my community,
All of Us may help find treatments and cures,
We can help change the future of health,
Research is needed for better treatment","0","0","","Granting access to electronic health records","","","","","","","","","","","","","","","","","","Asian Health Coalition","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","Hashtag, Call in","","#AllofUs","","617-542-7458","","","","","","","","","","","No"," "
"06/25/2022","Black Greek Letter Consortium/  Alpha Phi Alpha Summary June 2022","20,531","0","Recapped","CPGI","Monthly Summary Report","NPHC Headquarters (you must add id from venues_profiles for this to link)","3951 Snapfinger Cir","Decatur","GA","30035","Admin","Not a target market","8","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","0","0","Coordinator 
•	Received and Reviewed e-mail from the IMPACT Experience  
•	Received and Reviewed e-mail from the BGLC Program Lead 
•	Attended the BGLC Weekly Team Meeting  
•	Received and Reviewed e-mail from Team Social Media Lead  
•	Received and Reviewed e-mail from Coordinator Assistant w/SOW info  
•	Sent SOW Info to BGLC Program Lead and Alpha Team  
•	Received and Reviewed e-mail from BGLC Program Lead  
•	Sent e-mail to Dallas Greek Picnic about AOU participation  
•	Received and Reviewed an e-mail from Yuri about the 2022 CPGI Day Meeting  
•	Received and Reviewed e-mail from BGLC Program Lead  
•	Attended the BGLC Weekly Team meeting  
•	Received and Reviewed e-mail from Jessica Bonilla Louisiana Engagement Team  
•	Received and Reviewed e-mail about the Dallas AOU Community Partner call  
•	Attended a meeting about the Atlanta RIR Team meeting  
•	Received and Reviewed e-mail BGLC Program Lead  
•	Received and Reviewed e-mail about the Dallas AOU Community Partner call  
•	Received and Reviewed an e-mail from Yuri about the CPGI Bimonthly webinar  
•	Sent e-mail to Coordinator Assistant  
•	Received and Reviewed e-mail from the BGLC Program Lead  
•	Received and Reviewed e-mails from Patricia Johnson  
•	Received and Reviewed e-mail from Patricia Johnson  
•	Received and Reviewed e-mail BGLC Program Lead  
•	Received and Reviewed e-mail from BGLC Program Lead  
•	Received and Reviewed an e-mail from Yuri about the Biweekly webinar  
•	Received and Reviewed e-mail from Yuri   
•	Phone call with BGLC Program Lead about attending a program in Atlanta  
•	Secured plane ticket and worked with BGLC Treasurer for travel  
•	Received and Reviewed e-mail from the BGLC Program Lead  
•	Received and Reviewed e-mail from the BGLC Program Lead  
•	Received and Reviewed e-mail from Louisiana Partners  
•	Sent e-mails to the Coordinator Assistant and Social Media Lead  
•	Met as a team to work on our SOW 
•	Reviewed information received back from BGLC Program Lead about our SOW
•	Completed the June Invoice and Program Summary
•	Met with Coordinator Assistant to train him on completing the Invoices and Program Summaries
•	Submitted program summary and invoice for June

  
Coordinator Assistant
•	Reviewed Agenda for upcoming BGLC Team Meeting  
•	Met with Alpha regarding the Scope of Work document for the next Phase
•	Attended BGLC Team Meeting
•	Reviewed Agenda for upcoming BGLC Team Meeting  
•	Reviewed completed Scope of Work document from Alpha Lead
•	Notified BGLC lead that I would be unable to attend the call
•	Reviewed Agenda for upcoming BGLC Team Meeting  
•	Attended BGLC Team Meeting
•	Attended Dallas AOU Community Partner Call; officially spoke on Alpha Phi
•	Alpha’s contributions to Phase VII
•	Compiled Alpha Phi Alpha BGLC AOU EOY Report 22
•	Reviewed Agenda for upcoming BGLC Team Meeting  
•	Attended BGLC Team Meeting
•	Reviewed Agenda for upcoming BGLC Team Meeting  
•	Filled out Activity Report
•	Met with Program Coordinator to be cross-trained for HCM Reporting
•	Attended BGLC Team Meeting
•	Sent Activity Report to Alpha Lead
•	Compiled Month Report for Alpha Phi Alpha

Social Media Lead 
•	Received and reviewed email with agenda and meeting link for BGLC Phase VI Meeting.
•        Sent email to BGLC coordinator informing her that I would be calling/logging in from a different cell phone rather than a laptop since I was not at home.
•        Received and reviewed an email from the coordinator confirming that she had received my message.
•        Participated in BGLC Phase VI Meeting.
•        Received and reviewed approved monthly social media calendar, images, and posts.
•        Received and reviewed email on Atlanta Food Fest event.
•        Participated in BGLC Social Media Team Lead Meeting.
•        Received and reviewed email with agenda and meeting link for the BGLC Phase VI Meeting.
•      Participated in BGLC Phase VI Meeting.
•        Composed, drafted, and posted on Alpha Phi Alpha Fraternity, Inc. social media platform.
•        Received and reviewed email with call notes from last night’s BGLC Phase VI Meeting.
•        Received and reviewed email at the end of the year reporting with the attached form.
•        Received email with a link to the recording of the BGLC Phase VI Meeting.
•        Received and reviewed email providing update that 500,000 people have joined All of Us.
•        Received and reviewed email regarding agenda and link for BGLC Phase VI Meeting.
•        Participated in BGLC Phase VI Meeting.
•        Received and reviewed call notes on BGLC Phase VI Meeting.
•        Received and reviewed email regarding the inaugural webinar for the All of Us Researcher Academy.
•        Composed, drafted, and posted on Alpha Phi Alpha Fraternity, Inc. social media platform.
•        Received and reviewed email regarding the AEM Altar Night event.
•        Participated in BGLC Social Media Team Lead Meeting.
•        Received and reviewed email with agenda and meeting link for the BGLC Phase VI Meeting.
•        Participated in BGLC Phase VI Meeting.
•        Received and reviewed email with meeting notes from the BGLC Phase VI Meeting.
•        Compiled and submitted social media analytics report.
•        Composed, drafted, and posted on Alpha Phi Alpha Fraternity, Inc. social media platform.
•        Composed, drafted, 
•        Compiled and submitted social media analytics report.
and had posted on Alpha Phi Alpha Fraternity, Inc. social media platform.","","NA","•	Older (Baby Boomers) Black and Brown people are still a little leery about participating in Medical Research.
•	People are asking if they participate and decide that they want their information back how will they be sure that they’ll get it ALL back.
•	Some of the promotional videos are basically too long and overwhelming","•	Working to develop a plan for in-person programming while we are somewhat still in a pandemic (Staying abreast of the new changes and making sure to cover them in our Team meetings) (Making sure that we are attending all training and staying engaged with the Asset Portal).","•	We learned about proper reporting of contacts and engagement from the CPGI partners. 
•	We spent time learning about how the AOU data is interpreted and the impact of our work is supported by the data submitted to the AOU Program.","Our team has been very busy this month meeting to prepare our SOW and plans for the next Phase of the All of Us Research Program. We have submitted our SOW and have met with our HOP partners for the next phase.","•	It is important to not only get people interested but to get people engaged enough to go to the website and learn more about the program and how to sign up.
•	We have to get people to participate in the pre-and post-test surveys.","We had no activation programs this month","","","","","","","","","","","","","","","","","","","","Alpha Phi Alpha Fraternity, Inc.","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
