"pri","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Date","Name","Event ID","Legacy Id","Event Status","Partner","Engagement Activity Type","Venue Name","Street Address","City","State","Zip","NN2 Venue Market","NN2 Consortia Partner Target Market","Event Recap Type Id","Collaboration Partner(s)","Digital Recap | Digital Event Engagement","Digital Recap | # of Digital Event Attendees","Digital Recap | TWITTER","Digital Recap | # of Tweets","Digital Recap | Twitter Impressions","Digital Recap | Twitter Engagement","Digital Recap | FACEBOOK","Digital Recap | # of Facebook posts","Digital Recap | Facebook Reach","Digital Recap | Facebook Engagement","Digital Recap | INSTAGRAM","Digital Recap | # of Instagram posts","Digital Recap | Instagram Reach","Digital Recap | Instagram Impressions","Digital Recap | Instagram Engagement","Digital Recap | TWITTER CHAT","Digital Recap | # of Twitter Chat Attendees","Digital Recap | Twitter Chat Engagement","Digital Recap | FACEBOOK LIVE","Digital Recap | # of Facebook Live Attendees","Digital Recap | Facebook Live Engagement","Digital Recap | WhatsApp Reach","Digital Recap | LinkedIn Reach","Digital Recap | Blog Engagement","Digital Recap | Google Analytics Page Views","Digital Recap | Target/Primary Population","In-Person Recap | Est # of attendees","In-Person Recap | Est # of  Engagement","In-Person Recap | Reach of Tactic","In-Person Recap | Target/Primary Population","Hybrid Recap | Est # of attendees","Hybrid Recap | # of In-Person Attendees","Hybrid Recap | # of Virtual Attendees","Hybrid Recap | Est # of Engagement","Hybrid Recap | Target/Primary Population","Hybrid Recap | Most Resonating Messages","Non-Digital Non-Event Recap | Reach","Non-Digital Non-Event Recap | If printed, how many were distributed?","Admin Recap | Accomplishments","Hybrid Recap | Concerns","Admin Recap | Barriers to participation","Admin Recap | Concerns expressed","Admin Recap | Challenges","Admin Recap | Lessons Learned","Admin Recap | Governance Activities Summary","Admin Recap | Best-resonating message","Admin Recap | Other notes","Partners | Digital - CPGI","Partners | Digital - CEP","Partners | Digital - FQHC","Partners | Digital - DV","Partners | In-Person - CPGI","Partners | In-Person - CEP","Partners | In-Person - DV","Partners | In-Person - HPO","Partners | In-Person - FQHC","Partners | Hybrid - CPGI","Partners | Hybrid - CEP","Partners | Hybrid - DV","Partners | Hybrid - HPO","Partners | Hybrid - FQHC","Partners | NonDig NonEvent - CPGI","Partners | NonDig NonEvent - CEP","Partners | NonDig NonEvent - DV","Partners | NonDig NonEvent - HPO","Partners | NonDig NonEvent - FQHC","Legacy | Organization Name","Legacy Recap | Est # of attendees","Legacy Recap | Est # of Engagement 1","Legacy Recap | Est # of Engagement 2","Legacy Recap | Name of Organization","Legacy Recap | YOUTUBE","Legacy Recap | # of YouTube videos","Legacy Recap | YouTube Reach","Legacy Recap | YouTube Engagement","Legacy Recap | TWITTER","Legacy Recap | # of Tweets","Legacy Recap | Twitter Impressions","Legacy Recap | Twitter Engagement","Legacy Recap | FACEBOOK","Legacy Recap | # of Facebook posts","Legacy Recap | Facebook Reach","Legacy Recap | Facebook Engagement","Legacy Recap | INSTAGRAM","Legacy Recap | # of Instagram posts","Legacy Recap | Instagram Reach","Legacy Recap | Instagram Impressions","Legacy Recap | Instagram Engagement","Legacy Recap | Instagram Exp Audience Reach","Legacy Recap | Target/Primary Population","Legacy Recap | Accomplishments","Legacy Recap | Challenges","Legacy Recap | Lessons Learned","Legacy Recap | Best-resonating Messages","Legacy Recap | Governance Activities Summary","Legacy Recap | Concerns Expressed","Legacy Recap | Barriers to Participation","Legacy Recap | Tactics and strategies","Legacy Recap | Other Notes","Digital Recap | CTA","Digital Recap | CTA Text 1","Digital Recap | CTA Text 2","Digital Recap | CTA Text 3","Digital Recap | CTA Text 4","Hybrid Recap | CTA","Hybrid Recap | CTA Text 1","Hybrid Recap | CTA Text 2","Hybrid Recap | CTA Text 3","Hybrid Recap | CTA Text 4","In-Person Recap | CTA","In-Person Recap | CTA Text 1","In-Person Recap | CTA Text 2","In-Person Recap | CTA Text 3","In-Person Recap | CTA Text 4","Non-Digital Non-Event Recap | CTA","Non-Digital Non-Event Recap | CTA Text 1","Non-Digital Non-Event Recap | CTA Text 2","Non-Digital Non-Event Recap | CTA Text 3","Non-Digital Non-Event Recap | CTA Text 4","Research Facing 1","Research Facing 2"
"06/10/2022","Immunize AR: June Covid Vaccine Collaborative Meeting","20,312","0","Finished","DV","VAP - Live Demo/Engagement ","Immunize AR (you must add id from venues_profiles for this to link)","600 E Capitol Ave","Little Rock","AR","72202","Arkansas","Not a target market","4","","0","15","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Black, African or African American, Asian, Hispanic, Latino or Spanish (H/L/S), White/Caucasian","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL, Scan QR Code, Download App","joinallofus.org/connect","","","","","","","","","","","","","","","","","","","No"," "
"06/11/2022","CenterLink Cycle 3/June Pride/Sacramento LGBT Community Center","20,654","0","Recapped","CPGI","Booth/Tabling","Sacramento LGBT Community Center (you must add id from venues_profiles for this to link)","1015 20th St","Sacramento","CA","95811","California","Not a target market","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","10,000","500","0","Black, African or African American, Asian, Income - High, Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S), Older Adults, Sexual and Gender Minorities (LGBTQ), White/Caucasian","0","0","0","0","","","0","0","","","","","","","","","","","","","","Sacramento LGBT Community Center (CenterLink)","","","","","","","","","","","","","","","CenterLink, Inc","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/14/2022","CenterLink Cycle 3/June Newsletter/Center on Halsted","20,651","0","Recapped","CPGI","Other Digital","Digital (you must add id from venues_profiles for this to link)","3656 N Halsted St","Chicago","IL","60613","Chicago, IL / Target Market","Chicago, IL","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Sexual and Gender Minorities (LGBTQ)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Center on Halsted (CenterLink)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/15/2022","Texas AHEC East - Waco Region / Ambassador Texas A&M University Faculty One-on-One","20,632","0","Recapped","CPGI","CPGI Other","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","Dallas, TX","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","Waco (Eastern Texas) Area Health Education Center (AHEC)","","","","","Texas AHEC East - Waco Region","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","Vanity URL","https://www.researchallofus.org/","","","","Yes"," "
"06/15/2022","THEARI/Student Ambassador Presentation with Denver Asian American Pacific Islander Commission","20,275","0","Recapped","CPGI","Webinar","THEARI (you must add id from venues_profiles for this to link)","10200 E Girard Ave","Denver","CO","80231","Denver, CO / Target Market","Denver, CO","4","N/A","12","12","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Asian, Native Hawaiian or Other Pacific Islander (NHPI)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","The Health Education and Resources Instititue (THEARI)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherDENVER","","","","","","","","","","","","","","","","","","","No"," "
"06/15/2022","Delgado CC/First Evangelist Housing CDC","20,440","0","Finished","CPGI","Booth/Tabling","First Evangelist Housing CDC (you must add id from venues_profiles for this to link)","2826 Martin Luther King Jr Blvd","New Orleans","LA","70113","Louisiana Regional Market - New Orleans","New Orleans, LA","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","15","9","0","Black, African or African American, Older Adults","0","0","0","0","","","0","0","","","","","","","","","","","","","","Delgado Community College","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Scan QR Code","","","","","","","","","","No"," "
"06/15/2022","HACU- Una Plática with the All of Us Research Program:  Exploring Opportunities to Engage Your Institution","20,626","0","Recapped","CPGI","Webinar","HACU Office (you must add id from venues_profiles for this to link)","8415 Datapoint Drive","San Antonio","TX                                                                                                                                                                                                      ","78229","Admin","Not a target market","4","","15","9","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Hispanic Association of Colleges and Universities","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes"," "
"06/15/2022","NRHA, Arizona Rural Health Association / Arizona Rural Health Conference All of Us Exhibit","20,560","0","Finished","CPGI","Booth/Tabling","High Country Conference Center (you must add id from venues_profiles for this to link)","201 W Butler Ave","Flagstaff","AZ","86001","Arizona","Not a target market","2","The Annual Arizona Rural Health Conference is hosted by the Center for Rural Health, which includes the Arizona State Office of Rural Health.  Arizona Rural Health Association is a frequent partner with the Center for Rural Health/State Office of Rural Health.","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","250","75","100","Hispanic, Latino or Spanish (H/L/S), Rural","0","0","0","0","","","0","0","","","","","","","","","","","","","","National Rural Health Association (NRHA)","","","","","","","","","","","","","","","National Rural Health Association (NRHA)","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Vanity URL","JoinAllofUs.org/Together","","","","","","","","","Yes"," "
"06/16/2022","Texas AHEC East - Waco Region / Ambassador Texas A&M University Faculty One-on-One","20,634","0","Recapped","CPGI","CPGI Other","Central Time Zone (you must add id from venues_profiles for this to link)","","","                                                                                                                                                                                                        ","60804","Digital, Non-Event (social, digital advertising)","Dallas, TX","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","Waco (Eastern Texas) Area Health Education Center (AHEC)","","","","","Texas AHEC East - Waco Region","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","Vanity URL","https://www.researchallofus.org/","","","","Yes"," "
"06/16/2022","MS State Extension - Newspaper Ad #4","20,513","0","Finished","CPGI","Other - Non-Digital/Non-Event","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","3","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","","0","0","0","0","","","730","730","","","","","","","","","","","","","","","","","","","","","","","","Mississippi State University Extension Center","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherMS","","","","No"," "
"06/16/2022","Golden Change/El Centro Event/ Salud Financiera y como mejorarla","20,641","0","Finished","CPGI","Booth/Tabling","El Centro (you must add id from venues_profiles for this to link)","4334 Earhart Blvd","New Orleans","LA","70125","Louisiana Regional Market - New Orleans","New Orleans, LA","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","100","30","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","Golden Change, Inc.","","","","","","","","","","","","","","","Golden Change, Inc","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Complete PMT Form","","","","","","","","","","No"," "
"06/16/2022","Juneteenth FB Live","20,448","0","Recapped","DV","VAP - Live Demo/Engagement ","Willings Souls Church (you must add id from venues_profiles for this to link)","1680 Orr St","Memphis","TN","38108","Tennessee","Not a target market","4","","0","1","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Black, African or African American","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL, Scan QR Code, Download App","joinallofus.org/connect","","","","","","","","","","","","","","","","","","","No"," "
"06/16/2022","El Centro de La Raza","20,449","0","Finished","DV","VAP - Live Demo/Engagement ","El Centro de La Raza (you must add id from venues_profiles for this to link)","2524 16th Ave S","Seattle","WA","98144","Washington","Washington","4","","0","10","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL, Scan QR Code, Download App","joinallofus.org/connect","","","","","","","","","","","","","","","","","","","No"," "
"06/17/2022","Northwestern Univeristy / DNA Elgin Farmers Market","20,488","0","Recapped","HPO","Booth/Tabling","DNA Elgin Farmers Market (you must add id from venues_profiles for this to link)"," Fulton St","Elgin","IL","60120","Illinois","Chicago, IL","2","DNA (Downtown Neighborhood Association of Elgin)","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","3,000","18","12","Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","Illinois Precision Medicine Consortium","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Vanity URL, Bitly, Scan QR Code","https://sites.northwestern.edu/joinallofus/?utm_source=DNAElgin&utm_medium=link&utm_campaign=FarmersMarket2022&utm_content=joinallofus","","https://bit.ly/joinallofus101","","","","","","","No"," "
"06/17/2022","MS State Extension - Social Media Post #3","20,470","0","Finished","CPGI","Social Media","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","4","","0","0","","0","0","0","","1","6,052","769","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mississippi State University Extension Center","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL, Hashtag","JoinAllofUs.org","#JoinAllofUs","","","","","","","","","","","","","","","","","","No"," "
"06/18/2022","Northwestern University / 5K Run Brunch","20,061","0","Recapped","HPO","Booth/Tabling","Montrose Harbor (you must add id from venues_profiles for this to link)"," W Montrose Harbor Dr","Chicago","IL","60613","Illinois","Chicago, IL","2","Inerman Angels","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","675","60","12","Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","Illinois Precision Medicine Consortium","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/18/2022","Community Council: Let's Get Moving Through The Pandemic Part II","20,434","0","Recapped","CPGI","Booth/Tabling","Temple Missionary Baptist Church (you must add id from venues_profiles for this to link)","638 Power Dr","Duncanville","TX","75116","Dallas, TX / Target Market","Dallas, TX","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","150","50","0","Black, African or African American, Income - Middle, Income - Low, Hispanic, Latino or Spanish (H/L/S), Older Adults","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Community Council","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Download App","","","","","","","","","","No"," "
"06/18/2022","Golden Change/Juneteenth Festival ","20,642","0","Finished","CPGI","Booth/Tabling","Xavier University (you must add id from venues_profiles for this to link)","1 Drexel Dr","New Orleans","LA","70125","Louisiana Regional Market - New Orleans","New Orleans, LA","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","100","20","0","Hispanic, Latino or Spanish (H/L/S)","0","0","0","0","","","0","0","","","","","","","","","","","","","","Golden Change, Inc.","","","","","","","","","","","","","","","Golden Change, Inc","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Complete PMT Form","","","","","","","","","","No"," "
"06/18/2022","Pearls of Humanity Foundation - Let The Good Times Roll Festival","20,338","0","Finished","CPGI","Booth/Tabling","Festival Plaza (you must add id from venues_profiles for this to link)","101 Crockett St","Shreveport","LA","71101","Louisiana Regional Market - Shreveport","Shreveport, LA","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Black, African or African American","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Pearls of Humanity Foundation (Alpha Kappa Alpha)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL, Scan QR Code, Download App","/TogetherShreveport","","","","","","","","","","","","","","","","","","","No"," "
"06/19/2022","BGLC Food Festival","20,459","0","Recapped","DRC","Events","Georgia Depot (you must add id from venues_profiles for this to link)","65 M.L.K. Jr Dr SW","Atlanta","GA","30303","Atlanta, GA / Target Market","Atlanta, GA","2","Atlanta Culinary Charities","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","400","125","0","Black, African or African American, Income - High, Income - Middle, Income - Low, Older Adults","0","0","0","0","","","0","0","","","","","","","","","","","","","","Black Greek Letter Consortium (BGLC)","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Scan QR Code","","","","","","","","","","No"," "
"06/19/2022","Southern University at Shreveport/Juneteenth Celebration at Sci-Port Discovery Center","20,455","0","Recapped","CPGI","Booth/Tabling","Sci-Port Discovery Center (you must add id from venues_profiles for this to link)","820 Clyde Fant Pkwy","Shreveport","LA                                                                                                                                                                                                      ","71101","Louisiana Regional Market - Shreveport","Shreveport, LA","2","Sci-Port Discovery Center","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","100","45","45","Black, African or African American, Income - High, Income - Middle, Income - Low, Older Adults, Rural, Sexual and Gender Minorities (LGBTQ)","0","0","0","0","","","0","0","","","","","","","","","","","","","","Sci-Port Discovery Center","","","","","","","","","","","","","","","Southern University at Shreveport","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"," "
"06/19/2022","Let The Good Times Roll Festival","20,339","0","Recapped","CPGI","Booth/Tabling","Festival Plaza (you must add id from venues_profiles for this to link)","101 Crockett St","Shreveport","LA","71101","Louisiana Regional Market - Shreveport","Shreveport, LA","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Black, African or African American","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Pearls of Humanity Foundation (Alpha Kappa Alpha)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Bitly","","","www.joinallofus.org/shreveport","","","","","","","","","","","","","","","","","No"," "
"06/20/2022","Pioneros Unidos Pioneers United","20,451","0","Finished","DV","VAP - Live Demo/Engagement ","Pioneros Unidos Pioneers United (you must add id from venues_profiles for this to link)","1109 Northview St","Dumas","AZ","71639","Arizona","Not a target market","4","","14","14","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Income - Low, Hispanic, Latino or Spanish (H/L/S)","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL, Scan QR Code, Download App","joinallofus.org/connect","","","","","","","","","","","","","","","","","","","No"," "
"06/20/2022","Southern University at Shreveport/Women's Health Discussion Forum","20,450","0","Recapped","CPGI","Events","Southern University at Shreveport (you must add id from venues_profiles for this to link)","3050 Martin Luther King","Shreveport","LA                                                                                                                                                                                                      ","71107","Louisiana Regional Market - Shreveport","Shreveport, LA","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","30","30","35","Black, African or African American","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Southern University at Shreveport","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Scan QR Code","","","","","","","","","","No"," "
"06/20/2022","THEARI/National Forum of State Nursing Workforce Center Conference","18,803","472,994","Recapped","CPGI","Booth/Tabling","Bellagio (you must add id from venues_profiles for this to link)","3600 Las Vegas Blvd S","Las Vegas","NV                                                                                                                                                                                                      ","89109","Nevada","","2","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","192","36","5","Black, African or African American, Asian, Hispanic, Latino or Spanish (H/L/S), Rural, White/Caucasian","0","0","0","0","","","0","0","","","","","","","","","","","","","","The Health Education and Resources Instititue (THEARI)","","","","","","","","","","","","","","","Central Colorado AHEC","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Vanity URL","JoinAllofUs.org/togetherDENVER","","","","","","","","","No","No"
"06/21/2022","Northwestern University / SOAR Farmer's Market","20,471","0","Recapped","HPO","Booth/Tabling","SOAR Farmers Market (you must add id from venues_profiles for this to link)","226 E Chicago Ave","Chicago","IL","60611","Chicago, IL / Target Market","Chicago, IL","2","SOAR (Streeterville Organization for Active Residents)","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","2,000","100","100","Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","Illinois Precision Medicine Consortium","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Vanity URL","https://sites.northwestern.edu/joinallofus/?utm_source=SOAR&utm_medium=link&utm_campaign=FarmersMarket2022&utm_content=joinallofus","","","","","","","","","No"," "
"06/21/2022","MS State Extension - Social Media Post #4","20,639","0","Recapped","CPGI","Social Media","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","4","","0","0","","0","0","0","","1","677","677","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mississippi State University Extension Center","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL","JoinAllofUs.org","","","","","","","","","","","","","","","","","","","No"," "
"06/21/2022","Cobb Institute/All of Us Overview and Opportunities in Mississippi ","20,644","0","Recapped","CPGI","Webinar","Digital Event (you must add id from venues_profiles for this to link)","134 E Amite St","Jackson","MS","39201","Mississippi","Mississippi","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Black, African or African American","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Cobb Institute (W. Montague Cobb/NMA Health Institute)","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes"," "
"06/21/2022","El Centro de la Raza: Parent Child Program","20,310","0","Finished","DV","VAP - Live Demo/Engagement ","El Centro de la Raza (you must add id from venues_profiles for this to link)","2524 16th Ave S","Seattle","WA","98144","Washington","Washington","4","","16","16","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Income - Low, Hispanic, Latino or Spanish (H/L/S), Other","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL, Scan QR Code","joinallofus.org/connect","","","","","","","","","","","","","","","","","","","No"," "
"06/22/2022","Black Greek Letter Consortium/  Alter Night","20,460","0","Finished","CPGI","Printed Collateral Distribution","Shekinah Glory Tavernacle (you must add id from venues_profiles for this to link)","6087 Covington Hwy","Decatur","GA","30035","Atlanta, GA / Target Market","Atlanta, GA","2","The Acts Worship Experience (AWE)","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","125","100","0","Black, African or African American, Income - High, Income - Middle, Income - Low","0","0","0","0","","","0","0","","","","","","","","","","","","","","Black Greek Letter Consortium (BGLC)","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Scan QR Code","","","","","","","","","","No"," "
"06/22/2022","MS State Extension - Social Media Post #4","20,476","0","Finished","CPGI","Social Media","Mississippi State University Extension Service (you must add id from venues_profiles for this to link)","1 Research Blvd","Starkville","MS","39759","Mississippi","Mississippi","4","","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","Rural","0","0","0","","0","0","0","0","","","0","0","","","","","","","","","","Mississippi State University Extension Center","","","","","","","","","","","","","","","","","","","","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","Vanity URL","/TOgetherMS","","","","","","","","","","","","","","","","","","","No"," "
"06/23/2022","Northwestern University / MainStreet Libertyville Farmer's Market","20,056","0","Recapped","HPO","Booth/Tabling","MainStreet Libertyville (you must add id from venues_profiles for this to link)","421 Milwaukee Ave","Libertyville","IL","60048","Illinois","Chicago, IL","2","Libertyville MainStreet","0","0","","0","0","0","","0","0","0","","0","0","0","0","","0","0","","0","0","0","0","0","0","","300","27","27","Other","0","0","0","0","","","0","0","","","","","","","","","","","","","","","","","Illinois Precision Medicine Consortium","","","","","","","","","","","","Other","0","0","0","","","0","0","0","","0","0","0","","0","0","0","","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","Vanity URL","https://sites.northwestern.edu/joinallofus/?utm_source=MainstreetLibertyville&utm_medium=link&utm_campaign=FarmersMarket2022&utm_content=joinallofus","","","","","","","","","No"," "
